x_cm,y_cm,z_cm,crack_id,crack_set
5.2711008451798875,1.1773074656803948,8.564011065370279,0,1
5.136245661961095,0.8299136087253516,9.325338710028175,0,1
4.804730008685246,1.1363940080461723,8.528697398791738,0,1
4.952378781002652,0.807980112515521,9.324759545845058,0,1
4.939860403550514,0.7680601318353156,9.413072023011644,0,1
5.1688978730482935,0.8675365788202897,9.24789324376163,0,1
5.442911575478503,0.9651433058210461,9.099490956536952,0,1
4.963369098487612,0.9996142463291788,8.887196725872291,0,1
4.588729696014896,0.7036062489121051,9.463853899751168,0,1
4.998116027761583,0.9050759993292575,9.11420202232033,0,1
5.3840384276397595,1.067666148594192,8.847433966361384,0,1
4.719449233426843,0.6998494393002679,9.5087566580093,0,1
4.8885693785239726,1.0052734039648938,8.853433623284909,0,1
5.240030760067425,1.1320004624329754,8.65956284854935,0,1
4.563328747520698,0.8245834126786329,9.178652149109952,0,1
4.4533547863260425,0.921575898130046,8.925134063567945,0,1
4.539118334116288,0.7789654696424333,9.276821905680249,0,1
4.656857494845306,0.7116015545222714,9.464371225917771,0,1
4.430629402319282,0.8677263425484099,9.04264221340358,0,1
5.416086797614144,0.8746693700750079,9.300069868271995,0,1
5.1486025322148175,1.0890480294443534,8.732956016619054,0,1
4.939329004839235,1.0088775685832045,8.859228833339458,0,1
4.82987861402373,0.995625554875635,8.859333958919795,0,1
5.118670935343113,0.7119381292867535,9.591716323486565,0,1
4.8222069605195195,0.8047883101207164,9.295985227052755,0,1
5.134998499798863,1.1845783221195547,8.50953535951524,0,1
5.004102818410777,0.7930155457023101,9.37351617689877,0,1
5.027404240313579,0.8769315830804566,9.187037941697975,0,1
5.059478713726259,0.8045120097745275,9.362445811636457,0,1
5.3395582736986125,1.0507844136658089,8.873909092065688,0,1
5.038442787038624,1.0195143149373846,8.862269178877126,0,1
5.343157234291958,0.8730556546117817,9.283547636342075,0,1
5.4326909610457275,0.8290903156271574,9.40947322737337,0,1
5.093840957319033,1.1046439070494398,8.681905162734546,0,1
4.58086326119298,0.8266971558651589,9.178656684222354,0,1
4.918323947409566,1.1804953898623207,8.45881186791391,0,1
4.73619400463553,0.9625131485582704,8.909476619445979,0,1
5.463439623274423,1.0152852298051844,8.989897923544236,0,1
4.843998047140805,1.1658572356140606,8.471848495479911,0,1
4.91997365126952,1.1041465409158917,8.634813448134453,0,1
5.439990515584161,0.8915144630580525,9.267970556840767,0,1
